type,amount,oldbalanceOrg,newbalanceOrig,isFraud
1,486175.4,486175.4,0.0,1
2,13388.96,692.0,0.0,0
1,30171.95,30171.95,0.0,1
4,27483.79,27483.79,0.0,1
4,2426076.89,2426076.89,0.0,1
4,2393539.65,2393539.65,0.0,1
4,246938.77,246938.77,0.0,1
2,23539.65,0.0,0.0,0
3,204621.18,10664.0,215285.18,0
1,517183.38,517183.38,0.0,1
1,130278.99,130278.99,0.0,1
2,5379.43,0.0,0.0,0
1,144945.34,144945.34,0.0,1
1,908228.29,908228.29,0.0,1
3,83163.65,520.0,83683.65,0
1,349627.64,349627.64,0.0,1
4,1087387.77,58299.0,0.0,0
1,2395.29,2395.29,0.0,1
1,1306690.61,1306690.61,0.0,1
1,109492.14,152761.0,43268.86,0
1,2070814.27,2070814.27,0.0,1
4,40043.74,40043.74,0.0,1
1,429257.45,429257.45,0.0,1
1,93083.27,93083.27,0.0,1
1,100133.41,19927.0,0.0,0
1,6870369.62,6870369.62,0.0,1
2,5656.02,407837.48,402181.46,0
1,169941.73,169941.73,0.0,1
2,42233.21,71457.7,29224.49,0
4,125822.44,125822.44,0.0,1
1,74854.93,74854.93,0.0,1
1,470956.59,470956.59,0.0,1
4,39247.74,39247.74,0.0,1
2,16396.55,0.0,0.0,0
1,80397.86,80397.86,0.0,1
1,3105902.49,3105902.49,0.0,1
4,6783.47,6783.47,0.0,1
2,10235.3,0.0,0.0,0
4,4598089.88,4598089.88,0.0,1
4,10000000.0,13042111.54,3042111.54,1
1,307137.66,221941.34,0.0,0
1,21574.55,21574.55,0.0,1
1,257191.54,0.0,0.0,0
1,6961359.11,6961359.11,0.0,1
2,1053.48,626491.6,625438.13,0
2,640.65,51630.0,50989.35,0
1,152314.49,152314.49,0.0,1
3,288568.72,542.0,289110.72,0
1,9269.98,21367.0,12097.02,0
1,95105.01,95105.01,0.0,1
4,2739869.62,2739869.62,0.0,1
1,873356.47,873356.47,0.0,1
1,249039.74,0.0,0.0,0
1,138373.64,138373.64,0.0,1
1,40486.25,40486.25,0.0,1
2,10778.68,0.0,0.0,0
3,28360.71,21536363.05,21564723.76,0
4,1442075.9,1442075.9,0.0,1
4,6038051.03,6038051.03,0.0,1
1,202704.43,0.0,0.0,0
1,216179.15,216179.15,0.0,1
2,7894.56,31127.0,23232.44,0
2,1786.32,0.0,0.0,0
3,131846.52,73030.0,204876.52,0
1,154867.92,0.0,0.0,0
4,279776.54,279776.54,0.0,1
1,5489302.04,5489302.04,0.0,1
4,2154005.71,2154005.71,0.0,1
1,54307.41,0.0,0.0,0
2,3205.72,0.0,0.0,0
1,54112.27,0.0,0.0,0
2,8156.11,0.0,0.0,0
2,577.75,109880.0,109302.25,0
1,668473.23,668473.23,0.0,1
1,4841332.26,4841332.26,0.0,1
4,69559.81,0.0,0.0,0
1,25095.57,94614.0,69518.43,0
2,2511.98,40232.0,37720.02,0
1,21728.38,0.0,0.0,0
1,630698.77,14105.0,0.0,0
1,111974.66,0.0,0.0,0
1,86368.15,0.0,0.0,0
3,65685.25,124378.0,190063.25,0
2,8822.57,0.0,0.0,0
1,435166.65,435166.65,0.0,1
1,815384.83,815384.83,0.0,1
4,16671.29,16671.29,0.0,1
1,250606.14,272374.37,21768.23,0
2,22083.14,0.0,0.0,0
2,16388.1,0.0,0.0,0
2,2269.66,30464.0,28194.34,0
4,489714.94,489714.94,0.0,1
3,320599.75,2643.0,323242.75,0
1,131841.84,70870.0,0.0,0
2,899.67,6500.02,5600.35,0
2,6706.61,0.0,0.0,0
2,3414.41,0.0,0.0,0
4,473086.28,473086.28,0.0,1
1,4153.02,4153.02,0.0,1
1,916644.03,916644.03,0.0,1
1,5032484.73,5032484.73,0.0,1
4,367263.47,367263.47,0.0,1
4,4387574.53,10804.0,0.0,0
4,10000000.0,12140888.35,2140888.35,1
4,457789.14,457789.14,0.0,1
1,51416.07,51416.07,0.0,1
4,199870.29,199870.29,0.0,1
4,22877.0,22877.0,0.0,1
1,166901.67,0.0,0.0,0
4,365332.78,365332.78,0.0,1
1,10000000.0,10000000.0,0.0,1
1,442290.23,442290.23,0.0,1
1,445705.76,445705.76,0.0,1
3,44436.4,4440699.23,4485135.62,0
1,111778.8,0.0,0.0,0
2,21718.96,101360.0,79641.04,0
2,4734.83,82140.04,77405.21,0
1,335501.17,0.0,0.0,0
2,29872.41,812120.0,782247.59,0
1,136610.18,0.0,0.0,0
1,50845.13,50845.13,0.0,1
1,160345.1,105055.13,0.0,0
1,130551.35,10351.0,0.0,0
1,6910926.92,6910926.92,0.0,1
4,2554662.97,2554662.97,0.0,1
2,9200.21,50670.0,41469.79,0
1,73051.02,73051.02,0.0,1
4,621080.67,621080.67,0.0,1
4,534158.52,534158.52,0.0,1
4,1023728.32,36287.0,0.0,0
4,664992.86,664992.86,0.0,1
4,4438931.81,4438931.81,0.0,1
1,85291.0,20573.0,0.0,0
1,361877.28,361877.28,0.0,1
4,530733.43,530733.43,0.0,1
3,130230.76,54875.0,185105.76,0
4,692895.24,692895.24,0.0,1
3,216851.76,820211.14,1037062.89,0
1,283429.1,283429.1,0.0,1
4,144044.35,144044.35,0.0,1
1,479926.98,479926.98,0.0,1
4,311487.14,311487.14,0.0,1
1,119454.86,119454.86,0.0,1
4,13962.0,13962.0,0.0,1
4,293470.64,293470.64,0.0,1
4,517183.38,517183.38,0.0,1
1,2108440.98,2108440.98,0.0,1
1,35862.01,0.0,0.0,0
3,7108.44,0.0,7108.44,0
1,3892156.3,3892156.3,0.0,1
4,1399724.98,1399724.98,0.0,1
1,1650168.9,1650168.9,0.0,1
2,6456.04,0.0,0.0,0
4,78810.3,78810.3,0.0,1
1,114169.66,114169.66,0.0,1
1,38513.19,38513.19,0.0,1
2,685.73,5157.0,4471.27,0
2,6432.62,366118.78,359686.16,0
1,511379.9,511379.9,0.0,1
2,5338.51,291400.3,286061.79,0
3,72121.62,8781744.35,8853865.96,0
3,133792.65,5318449.08,5452241.73,0
1,85994.97,103289.21,17294.24,0
1,585010.21,585010.21,0.0,1
4,389214.05,389214.05,0.0,1
1,118161.79,0.0,0.0,0
1,329424.14,329424.14,0.0,1
2,5848.38,479.0,0.0,0
1,393010.64,10618.0,0.0,0
4,1767886.02,1767886.02,0.0,1
2,10604.01,0.0,0.0,0
1,94376.37,0.0,0.0,0
3,277208.84,1451050.45,1728259.29,0
1,114339.1,114339.1,0.0,1
1,201247.25,201247.25,0.0,1
1,116489.77,116489.77,0.0,1
4,176059.16,176059.16,0.0,1
1,76950.36,0.0,0.0,0
1,20111.45,20111.45,0.0,1
1,108560.06,108560.06,0.0,1
4,48299.77,48299.77,0.0,1
1,98367.79,55860.0,0.0,0
3,4875.35,5509330.71,5514206.06,0
2,7786.59,0.0,0.0,0
1,2052851.64,2052851.64,0.0,1
4,9725837.08,9725837.08,0.0,1
4,871893.15,871893.15,0.0,1
1,8594065.09,8594065.09,0.0,1
1,1576874.04,1576874.04,0.0,1
3,234291.93,25211.0,259502.93,0
4,13024.95,13024.95,0.0,1
1,86002.09,86002.09,0.0,1
2,14448.61,0.0,0.0,0
4,30820.17,30820.17,0.0,1
1,31930.24,31930.24,0.0,1
4,194218.88,0.0,0.0,0
1,471601.67,0.0,0.0,0
2,20581.23,516558.99,495977.75,0
4,100433.21,100433.21,0.0,1
2,8013.38,64951.0,56937.62,0
1,206893.9,0.0,0.0,0
1,219512.96,11996.0,0.0,0
1,176776.55,176776.55,0.0,1
4,3354215.55,3354215.55,0.0,1
4,2137134.15,2137134.15,0.0,1
3,148284.51,3821343.2,3969627.71,0
4,249749.05,249749.05,0.0,1
1,273073.42,0.0,0.0,0
4,176273.29,176273.29,0.0,1
3,51728.86,87137.0,138865.86,0
4,705647.68,705647.68,0.0,1
2,31080.65,0.0,0.0,0
1,1170282.92,1170282.92,0.0,1
1,2000718.2,2000718.2,0.0,1
4,1137603.28,1137603.28,0.0,1
3,166358.16,735978.67,902336.83,0
1,50497.87,13719.0,0.0,0
3,115793.77,26362.0,142155.77,0
3,113498.55,70941.0,184439.55,0
1,164003.84,844.0,0.0,0
1,58521.53,58521.53,0.0,1
1,276506.35,3050.0,0.0,0
2,10767.97,10844.0,76.03,0
4,505580.22,505580.22,0.0,1
4,55407.89,149666.0,94258.11,0
1,217686.41,26829.0,0.0,0
4,126715.84,126715.84,0.0,1
1,505580.22,505580.22,0.0,1
4,1812161.42,1812161.42,0.0,1
3,70828.89,3392298.56,3463127.45,0
1,257090.21,0.0,0.0,0
1,639817.01,0.0,0.0,0
4,8931607.89,8931607.89,0.0,1
1,2352524.18,2352524.18,0.0,1
1,66082.2,0.0,0.0,0
4,28284.88,28284.88,0.0,1
1,209237.77,1332.0,0.0,0
1,37019.04,37019.04,0.0,1
3,184188.7,421.0,184609.7,0
3,239367.31,6844.0,246211.31,0
4,6514.47,6514.47,0.0,1
3,291018.37,763320.99,1054339.36,0
1,29174.8,29174.8,0.0,1
4,127342.3,127342.3,0.0,1
1,127447.68,127447.68,0.0,1
1,4222595.06,4222595.06,0.0,1
4,1422963.14,1422963.14,0.0,1
4,932691.0,932691.0,0.0,1
1,267564.83,267564.83,0.0,1
1,47871.97,0.0,0.0,0
1,213362.13,0.0,0.0,0
4,460436.43,460436.43,0.0,1
4,1959331.56,8142.0,0.0,0
2,8096.85,0.0,0.0,0
3,323139.11,9527583.99,9850723.11,0
4,42513.08,42513.08,0.0,1
1,110107.0,0.0,0.0,0
4,438859.1,438859.1,0.0,1
1,341556.03,0.0,0.0,0
2,5550.24,11098.0,5547.76,0
1,40501.8,11407.0,0.0,0
1,9639524.7,9639524.7,0.0,1
1,79323.25,79323.25,0.0,1
1,465138.54,488143.69,23005.15,0
4,91637.51,91637.51,0.0,1
1,475854.04,475854.04,0.0,1
1,1812161.42,1812161.42,0.0,1
1,236015.8,0.0,0.0,0
5,3519.33,8269.81,4750.48,0
4,2494404.26,0.0,0.0,0
5,911.52,1112.0,200.48,0
3,11606.2,4338380.29,4349986.49,0
4,3606943.31,3606943.31,0.0,1
1,800115.05,800115.05,0.0,1
4,6515.64,6515.64,0.0,1
1,248799.49,248799.49,0.0,1
1,1049232.11,1049232.11,0.0,1
1,85354.69,85354.69,0.0,1
3,123649.62,9870572.7,9994222.32,0
1,301193.32,301193.32,0.0,1
3,93131.96,7299650.89,7392782.86,0
1,362672.57,362672.57,0.0,1
4,59996.12,59996.12,0.0,1
4,158788.32,158788.32,0.0,1
4,342988.79,342988.79,0.0,1
4,892213.56,892213.56,0.0,1
1,27435.26,0.0,0.0,0
4,834592.4,834592.4,0.0,1
1,7360.15,7360.15,0.0,1
1,103078.52,103078.52,0.0,1
4,1917497.63,1917497.63,0.0,1
2,41047.22,2763.0,0.0,0
1,2169679.91,2169679.91,0.0,1
1,1641792.79,1641792.79,0.0,1
1,18627.02,18627.02,0.0,1
4,203119.08,203119.08,0.0,1
1,350705.74,350705.74,0.0,1
1,87757.03,0.0,0.0,0
4,516890.24,0.0,0.0,0
1,615398.61,615398.61,0.0,1
3,129004.35,4588880.57,4717884.92,0
2,10664.09,299422.65,288758.57,0
1,1268.28,297776.0,296507.72,0
1,46661.03,46661.03,0.0,1
1,202802.93,0.0,0.0,0
1,1128131.99,1128131.99,0.0,1
1,117683.42,117683.42,0.0,1
4,429257.45,429257.45,0.0,1
4,38427.47,38427.47,0.0,1
4,10000000.0,19295454.24,9295454.24,1
3,115180.57,25524.0,140704.57,0
1,190737.49,190737.49,0.0,1
1,144630.45,13639.0,0.0,0
4,801763.51,801763.51,0.0,1
4,10000000.0,35674547.89,25674547.89,1
1,218298.72,2411.0,0.0,0
1,247106.32,17025.0,0.0,0
4,1595587.46,1595587.46,0.0,1
1,95428.32,0.0,0.0,1
4,2720647.79,2720647.79,0.0,1
3,315840.4,255015.0,570855.4,0
1,2299330.46,2299330.46,0.0,1
1,452261.67,452261.67,0.0,1
2,7847.12,0.0,0.0,0
4,200418.1,200418.1,0.0,1
1,59835.0,59835.0,0.0,1
4,89846.18,89846.18,0.0,1
1,68348.35,74857.0,6508.65,0
2,12326.78,11867.0,0.0,0
1,1392337.38,1392337.38,0.0,1
4,4677358.76,4677358.76,0.0,1
3,366047.04,2536.0,368583.04,0
1,3200270.32,3200270.32,0.0,1
4,500003.56,500003.56,0.0,1
2,25894.31,279156.59,253262.28,0
4,560600.51,11613.0,0.0,0
2,8068.77,0.0,0.0,0
3,135170.62,5631462.45,5766633.06,0
2,26166.73,115791.66,89624.94,0
1,175895.31,0.0,0.0,0
2,179.62,502142.0,501962.38,0
3,260094.84,136380.0,396474.84,0
2,11762.11,862967.0,851204.89,0
1,413203.04,10340.0,0.0,0
1,182739.36,182739.36,0.0,1
2,3523.18,5132.0,1608.82,0
1,342988.79,342988.79,0.0,1
1,1589614.75,1589614.75,0.0,1
4,161272.92,161272.92,0.0,1
3,76591.01,15496.0,92087.01,0
1,2305939.38,2305939.38,0.0,1
4,398985.5,144312.0,0.0,0
4,417217.89,417217.89,0.0,1
1,84412.27,811.0,0.0,0
4,2479767.72,2479767.72,0.0,1
4,336917.97,336917.97,0.0,1
2,4587.25,90515.0,85927.75,0
2,1384.44,494978.0,493593.56,0
1,479892.04,479892.04,0.0,1
2,760.23,214267.45,213507.22,0
1,532117.74,71038.0,0.0,0
4,303675.34,0.0,0.0,0
3,217708.22,0.0,217708.22,0
3,187993.88,2864397.0,3052390.88,0
3,300966.35,18114524.92,18415491.27,0
2,1296.36,0.0,0.0,0
2,6432.97,0.0,0.0,0
1,634911.47,634911.47,0.0,1
2,8503.47,273907.84,265404.36,0
4,56510.5,56510.5,0.0,1
4,145982.36,145982.36,0.0,1
1,330822.07,0.0,0.0,0
2,31441.49,6012.0,0.0,0
4,4892193.09,4892193.09,4892193.09,1
2,21590.11,0.0,0.0,0
4,918381.34,2996.57,0.0,0
1,64822.01,0.0,0.0,0
4,1464160.5,1464160.5,0.0,1
4,59841.44,59841.44,0.0,1
1,163852.19,163852.19,0.0,1
1,138189.66,11371.0,0.0,0
1,990630.25,990630.25,0.0,1
1,177734.39,140004.55,0.0,0
1,441873.49,441873.49,0.0,1
1,7363709.23,7363709.23,0.0,1
1,1139165.57,1139165.57,0.0,1
2,26987.97,32721.69,5733.72,0
1,736521.51,736521.51,0.0,1
2,11263.56,0.0,0.0,0
4,17246.0,17246.0,0.0,1
1,102009.37,102009.37,0.0,1
1,113566.84,0.0,0.0,0
1,89657.36,89657.36,0.0,1
3,37862.98,52856.0,90718.98,0
1,2463190.9,2463190.9,0.0,1
2,13993.32,0.0,0.0,0
3,367457.38,2732445.14,3099902.52,0
3,157257.61,3898593.05,4055850.66,0
1,191568.31,21677.0,0.0,0
4,1468304.35,1468304.35,0.0,1
1,430207.22,430207.22,0.0,1
2,7115.7,95275.43,88159.73,0
1,21662.5,21662.5,0.0,1
1,4445514.2,4445514.2,0.0,1
1,84480.05,84480.05,0.0,1
2,14385.83,52953.59,38567.76,0
1,368662.08,0.0,0.0,0
1,107320.81,107320.81,0.0,1
1,1961426.59,1961426.59,0.0,1
1,37766.23,37766.23,0.0,1
2,3099.86,104.0,0.0,0
2,26842.55,6978.0,0.0,0
1,660746.19,660746.19,0.0,1
4,49199.2,49199.2,0.0,1
4,953529.64,953529.64,0.0,1
4,904338.88,904338.88,0.0,1
1,77164.97,0.0,0.0,0
1,98553.4,0.0,0.0,0
1,100354.5,0.0,0.0,0
1,1968431.0,1968431.0,0.0,1
4,2723017.17,2723017.17,0.0,1
1,305374.83,0.0,0.0,0
1,2737766.8,2737766.8,0.0,1
2,27477.47,0.0,0.0,0
4,620512.76,620512.76,0.0,1
1,91637.51,91637.51,0.0,1
1,4993938.87,4993938.87,0.0,1
1,856386.66,856386.66,0.0,1
1,164220.56,11356.0,0.0,0
1,330981.44,40189.0,0.0,0
1,106601.15,106601.15,0.0,1
1,76765.76,184099.0,107333.24,0
4,561948.38,561948.38,0.0,1
2,14996.06,473598.0,458601.94,0
4,479926.98,479926.98,0.0,1
1,1082200.06,1082200.06,0.0,1
1,133270.75,0.0,0.0,0
4,21922.0,21922.0,0.0,1
1,7578130.45,7578130.45,0.0,1
4,489033.93,489033.93,0.0,1
4,344886.44,344886.44,0.0,1
2,5877.25,6504.0,626.75,0
2,18756.82,494.0,0.0,0
1,147912.31,0.0,0.0,0
4,203280.85,203280.85,0.0,1
1,301803.12,0.0,0.0,0
3,205021.92,30769.0,235790.92,0
1,131251.63,9979.1,0.0,0
4,351998.13,19006.1,0.0,0
4,1516823.73,1516823.73,0.0,1
4,433348.97,433348.97,0.0,1
3,220136.65,33627.0,253763.65,0
1,917014.64,917014.64,0.0,1
3,10823.39,59913.0,70736.39,0
1,10000000.0,10000000.0,0.0,1
1,2135320.18,2135320.18,0.0,1
4,2654302.46,2654302.46,0.0,1
1,438983.45,438983.45,0.0,1
1,25120.75,0.0,0.0,0
1,194968.07,0.0,0.0,0
1,160547.77,109632.99,0.0,0
2,1142.04,14659.0,13516.96,0
4,4623764.68,4623764.68,0.0,1
1,131597.73,131597.73,0.0,1
4,864994.24,864994.24,0.0,1
3,107480.6,5893462.36,6000942.97,0
3,176055.73,18319748.36,18495804.09,0
3,40647.4,1262409.52,1303056.92,0
2,3002.23,22066.0,19063.77,0
1,127916.67,127916.67,0.0,1
1,395531.72,395531.72,0.0,1
2,13221.99,0.0,0.0,0
4,1709224.02,1709224.02,0.0,1
4,1065787.82,1065787.82,0.0,1
2,1659.22,26744.98,25085.75,0
4,10000000.0,30536624.41,20536624.41,1
4,378623.9,378623.9,0.0,1
3,58756.16,5097548.46,5156304.62,0
2,11869.46,1500.0,0.0,0
2,6868.79,0.0,0.0,0
1,3551771.18,3551771.18,0.0,1
4,64344.59,64344.59,0.0,1
1,730574.39,730574.39,0.0,1
4,342970.95,342970.95,0.0,1
1,333518.22,0.0,0.0,0
4,1517771.48,1517771.48,0.0,1
4,1533798.48,1533798.48,0.0,1
2,3172.87,159817.74,156644.87,0
3,160017.22,45291.0,205308.22,0
1,7728992.56,7728992.56,0.0,1
4,2694857.26,2694857.26,0.0,1
4,106850.22,106850.22,0.0,1
2,29096.93,6773.0,0.0,0
4,9511.69,9511.69,0.0,1
1,67287.62,80988.0,13700.38,0
2,49512.87,150653.0,101140.13,0
1,84703.87,84703.87,0.0,1
4,109401.88,109401.88,0.0,1
4,21738.98,21738.98,0.0,1
3,155461.84,20524240.75,20679702.58,0
1,2040374.55,2040374.55,0.0,1
2,21960.9,8134.0,0.0,0
2,44075.31,114866.0,70790.69,0
1,736677.36,736677.36,0.0,1
4,2539898.07,2539898.07,0.0,1
2,11719.88,800641.0,788921.12,0
2,48342.81,0.0,0.0,0
1,8380.79,8380.79,0.0,1
1,174215.73,246831.0,72615.27,0
3,193669.23,119041.39,312710.62,0
2,11630.68,14471.0,2840.32,0
2,11717.11,104131.0,92413.89,0
2,11685.83,101490.0,89804.17,0
3,295779.1,8215363.95,8511143.05,0
2,12371.79,53061.0,40689.21,0
4,197226.65,197226.65,0.0,1
2,12119.19,0.0,0.0,0
2,22361.88,49895.0,27533.12,0
3,224400.66,29583.0,253983.66,0
1,36871.32,1002.0,0.0,0
3,331720.65,172289.8,504010.45,0
1,256710.09,244216.0,0.0,0
2,681.12,0.0,0.0,0
1,1011606.26,1011606.26,0.0,1
1,31419.45,0.0,0.0,0
2,7309.87,81327.0,74017.13,0
3,47149.39,4153225.82,4200375.21,0
4,113360.8,113360.8,0.0,1
4,68424.74,40663.0,0.0,0
2,8642.89,0.0,0.0,0
4,3178915.22,3178915.22,0.0,1
4,4563.95,126288.76,121724.82,0
3,93598.92,15525.0,109123.92,0
1,40608.28,0.0,0.0,0
4,132973.41,132973.41,0.0,1
4,592615.53,592615.53,0.0,1
1,127375.59,0.0,0.0,0
2,32536.29,0.0,0.0,0
4,914707.53,0.0,0.0,0
4,292815.44,292815.44,0.0,1
1,373322.87,373322.87,0.0,1
3,218667.71,2930831.8,3149499.52,0
1,193908.93,0.0,0.0,0
1,106855.32,1584.0,0.0,0
3,257470.83,5713.0,263183.83,0
1,154512.81,50148.0,0.0,0
2,53968.45,102047.0,48078.55,0
4,1842163.57,1842163.57,0.0,1
4,749316.7,749316.7,0.0,1
3,82610.98,1688081.89,1770692.87,0
3,14427.72,21461.0,35888.72,0
3,24175.64,11219139.45,11243315.09,0
4,3492056.91,3492056.91,0.0,1
4,1005365.24,1005365.24,0.0,1
4,1305754.09,1305754.09,0.0,1
4,68536.24,68536.24,0.0,1
2,9364.55,183130.0,173765.45,0
4,304085.48,304085.48,0.0,1
2,369.04,40440.33,40071.29,0
4,400276.72,400276.72,0.0,1
3,510583.05,18098166.97,18608750.02,0
2,10355.26,42124.0,31768.74,0
4,113687.0,113687.0,0.0,1
4,27276.07,27276.07,0.0,1
3,63146.92,2738.0,65884.92,0
4,106681.18,106681.18,0.0,1
2,4471.9,53.0,0.0,0
1,304661.2,0.0,0.0,0
1,245751.84,0.0,0.0,0
1,225850.53,225850.53,0.0,1
3,143811.52,2445.0,146256.52,0
4,4589441.44,4589441.44,0.0,1
1,455788.55,455788.55,0.0,1
4,1962548.46,1962548.46,0.0,1
4,834495.09,834495.09,0.0,1
3,156832.37,150966.0,307798.37,0
4,494446.94,494446.94,0.0,1
1,140523.4,140523.4,0.0,1
1,93685.4,16060.0,0.0,0
4,201988.55,201988.55,0.0,1
3,9747.68,201296.0,211043.68,0
4,623152.72,623152.72,0.0,1
3,133479.81,9066254.3,9199734.11,0
4,1936403.59,1936403.59,0.0,1
1,881811.11,881811.11,0.0,1
3,275062.22,783356.24,1058418.46,0
4,2123610.45,2123610.45,0.0,1
4,2329379.8,2329379.8,0.0,1
3,63453.47,1350439.99,1413893.46,0
1,155388.32,465.0,0.0,0
1,199251.65,0.0,0.0,0
4,208253.11,208253.11,0.0,1
4,114864.37,114864.37,0.0,1
1,331722.98,0.0,0.0,0
4,925579.57,925579.57,0.0,1
1,317038.97,268907.0,0.0,0
1,166398.33,19804.0,0.0,0
1,6417789.09,6417789.09,0.0,1
2,4170.5,0.0,0.0,0
4,48412.47,48412.47,0.0,1
4,139210.23,139210.23,0.0,1
1,10000000.0,10000000.0,0.0,1
2,17993.21,0.0,0.0,0
4,76732.89,76732.89,0.0,1
2,1655.32,0.0,0.0,0
1,141314.99,1226.0,0.0,0
4,1301090.39,1301090.39,0.0,1
4,2425164.58,2425164.58,0.0,1
1,134861.97,0.0,0.0,0
3,369346.92,2432774.1,2802121.02,0
4,379735.51,28495.0,0.0,0
3,276610.91,2113.0,278723.91,0
3,147726.3,2511434.47,2659160.77,0
1,24412.07,24412.07,0.0,1
1,440638.2,0.0,0.0,0
3,18037.9,4235416.95,4253454.85,0
1,433348.97,433348.97,0.0,1
3,111588.76,2512015.01,2623603.78,0
3,257358.13,13691650.49,13949008.62,0
2,9163.12,16445.44,7282.33,0
2,10227.2,0.0,0.0,0
1,59649.33,59649.33,0.0,1
3,50239.34,7820977.5,7871216.83,0
3,418915.66,1627498.74,2046414.4,0
4,1499542.48,0.0,0.0,0
1,25143.17,16121.0,0.0,0
4,121579.98,121579.98,0.0,1
1,429359.76,429359.76,0.0,1
2,16918.76,515.0,0.0,0
1,137719.36,5973.0,0.0,0
4,15749.55,4857.0,0.0,0
3,208019.54,1903567.21,2111586.75,0
3,53006.83,25563.0,78569.83,0
1,815297.9,815297.9,0.0,1
1,536433.5,536433.5,0.0,1
1,1707.4,1707.4,0.0,1
1,165409.19,24792.0,0.0,0
1,474052.54,474052.54,0.0,1
2,16931.06,56162.0,39230.94,0
2,4699.76,4798.0,98.24,0
4,1387048.31,1387048.31,0.0,1
1,27570.44,0.0,0.0,0
4,16614.82,16614.82,0.0,1
1,56104.61,159457.0,103352.39,0
1,375908.46,0.0,0.0,0
4,53325.6,53325.6,0.0,1
2,12056.9,96817.3,84760.39,0
1,49950.63,49950.63,0.0,1
4,219407.52,219407.52,0.0,1
1,93899.49,0.0,0.0,0
4,431356.55,431356.55,0.0,1
3,42476.22,1243021.5,1285497.72,0
1,46081.45,46081.45,0.0,1
2,19293.55,0.0,0.0,0
2,32794.49,99186.01,66391.53,0
3,40651.7,64566.0,105217.7,0
3,105867.55,15210054.07,15315921.63,0
4,149279.69,149279.69,0.0,1
1,340467.54,11315.0,0.0,0
4,222097.11,222097.11,0.0,1
4,501496.31,501496.31,0.0,1
4,2271674.66,2271674.66,0.0,1
2,11982.73,21373.0,9390.27,0
4,807278.78,807278.78,0.0,1
4,185529.91,185529.91,0.0,1
1,146493.32,0.0,0.0,0
1,4152987.1,4152987.1,0.0,1
1,2360965.74,2360965.74,0.0,1
2,12019.55,75364.0,63344.45,0
1,353785.26,353785.26,0.0,1
4,1064425.7,1064425.7,0.0,1
4,872199.82,872199.82,0.0,1
1,225324.05,225324.05,0.0,1
3,212010.95,1609472.32,1821483.27,0
4,89014.32,89014.32,0.0,1
4,1051018.15,1051018.15,0.0,1
1,28864.27,0.0,0.0,0
4,177680.54,177680.54,0.0,1
2,4095.01,9786.1,5691.1,0
1,153254.75,0.0,0.0,0
1,2155569.91,2155569.91,0.0,1
4,439936.05,0.0,0.0,0
1,2577489.07,2577489.07,0.0,1
1,3116833.75,3116833.75,0.0,1
1,236914.77,236914.77,0.0,1
4,566359.06,0.0,0.0,0
2,14068.38,11569.0,0.0,0
1,146681.74,146681.74,0.0,1
4,117345.35,117345.35,0.0,1
4,156396.46,156396.46,0.0,1
1,454213.07,79765.0,0.0,0
1,5349.74,5349.74,0.0,1
4,114308.2,114308.2,0.0,1
1,168169.27,51802.0,0.0,0
4,5338583.38,5338583.38,0.0,1
1,19016.22,19016.22,0.0,1
3,294899.82,2422886.88,2717786.7,0
2,8616.44,0.0,0.0,0
1,2540410.33,2540410.33,0.0,1
2,847.46,6142.0,5294.54,0
1,296977.69,296977.69,0.0,1
4,2389678.03,0.0,0.0,0
1,375141.86,375141.86,0.0,1
4,258090.4,1031.0,0.0,0
1,140384.68,21226.0,0.0,0
1,190708.08,159006.0,0.0,0
1,38580.45,38580.45,0.0,1
4,917014.64,917014.64,0.0,1
1,102945.99,102945.99,0.0,1
3,6612.91,7143843.79,7150456.7,0
2,14191.32,25915.0,11723.68,0
4,1459180.14,1459180.14,0.0,1
2,17421.06,0.0,0.0,0
1,84113.55,0.0,0.0,0
4,866712.19,866712.19,0.0,1
1,864994.24,864994.24,0.0,1
2,12863.58,0.0,0.0,0
2,14209.44,74445.0,60235.56,0
4,1431634.93,1431634.93,0.0,1
4,10000000.0,12651994.1,2651994.1,1
1,235763.38,235763.38,0.0,1
4,4758180.79,4758180.79,0.0,1
1,501496.31,501496.31,0.0,1
1,1189986.88,1189986.88,0.0,1
1,195136.97,4389.0,0.0,0
1,10000000.0,10000000.0,0.0,1
1,58058.98,58058.98,0.0,1
2,8128.07,109888.0,101759.93,0
2,980.79,0.0,0.0,0
3,141904.51,291108.0,433012.51,0
1,29611.08,29611.08,0.0,1
4,245970.86,245970.86,0.0,1
3,70499.7,782251.18,852750.88,0
1,1137603.28,1137603.28,0.0,1
1,395966.03,0.0,0.0,0
3,68978.12,22826278.84,22895256.96,0
1,5274773.52,5274773.52,0.0,1
3,162104.85,106916.0,269020.85,0
2,17494.52,50261.0,32766.48,0
1,545780.7,545780.7,0.0,1
1,146095.73,146095.73,0.0,1
4,7484125.12,7484125.12,0.0,1
1,86070.17,86070.17,0.0,1
4,219178.49,219178.49,0.0,1
1,12890.25,0.0,0.0,0
4,2254718.25,2254718.25,0.0,1
1,491676.91,104772.0,0.0,0
1,162206.83,0.0,0.0,0
1,427373.65,427373.65,0.0,1
1,99793.9,99793.9,0.0,1
2,7587.83,112523.0,104935.17,0
1,952234.12,952234.12,0.0,1
2,13120.59,27010.0,13889.41,0
4,477334.17,0.0,0.0,0
